age,education-num,hours-per-week,workclass_int,marital_status_int,occupation_int,relationship_int,race_int,sex_int,native_country_int,income_int
19,9,35,5.0,2,5.0,4,1,1,1.0,0
58,9,60,2.0,1,10.0,3,1,2,1.0,0
41,10,40,5.0,1,13.0,3,1,2,1.0,1
31,10,40,1.0,1,9.0,3,1,2,1.0,0
30,11,40,1.0,1,11.0,3,1,2,1.0,0
32,9,40,1.0,1,13.0,3,1,2,1.0,0
29,13,35,1.0,3,5.0,4,1,2,1.0,0
42,10,52,1.0,1,5.0,3,1,2,1.0,1
38,9,28,1.0,2,2.0,2,1,2,1.0,0
41,12,40,4.0,1,6.0,3,1,2,1.0,1
44,13,50,2.0,3,4.0,4,1,2,1.0,1
31,16,60,1.0,6,6.0,4,2,2,12.0,0
34,9,40,1.0,2,2.0,4,1,2,1.0,0
21,10,40,1.0,3,9.0,2,1,2,1.0,0
22,13,20,2.0,3,6.0,2,2,2,8.0,0
62,6,40,1.0,1,8.0,3,1,2,1.0,0
29,9,25,3.0,1,4.0,1,1,1,1.0,1
43,10,40,1.0,2,6.0,6,1,1,1.0,0
45,13,60,3.0,1,8.0,3,1,2,1.0,1
39,5,40,3.0,1,5.0,3,1,2,21.0,0
41,13,50,1.0,1,5.0,3,5,2,1.0,0
34,12,25,2.0,1,6.0,1,1,1,1.0,1
34,9,33,5.0,2,9.0,6,1,1,1.0,0
31,13,47,1.0,3,6.0,4,1,2,1.0,0
29,9,25,1.0,3,7.0,2,1,2,1.0,0
41,13,40,1.0,1,2.0,3,1,2,1.0,1
41,11,55,1.0,1,11.0,3,1,2,1.0,0
35,14,45,3.0,1,4.0,3,1,2,21.0,1
33,13,45,1.0,1,4.0,1,1,1,1.0,1
37,13,38,6.0,3,9.0,4,1,2,1.0,0
69,9,40,1.0,1,4.0,1,1,1,1.0,0
34,9,40,1.0,2,7.0,2,1,1,1.0,0
36,10,40,1.0,1,2.0,3,1,2,1.0,0
41,9,50,1.0,1,11.0,3,1,2,1.0,0
58,13,40,5.0,1,6.0,1,1,1,1.0,1
53,13,40,1.0,1,6.0,3,2,2,9.0,0
29,10,40,1.0,1,1.0,3,1,2,1.0,0
45,9,40,4.0,2,1.0,4,1,1,1.0,0
34,10,38,6.0,1,5.0,3,1,2,1.0,0
36,13,40,1.0,1,1.0,3,1,2,1.0,0
48,10,35,1.0,2,3.0,6,5,1,1.0,0
20,11,40,1.0,3,9.0,2,1,1,1.0,0
35,9,50,1.0,1,11.0,3,1,2,1.0,1
63,9,40,4.0,5,7.0,4,5,2,1.0,0
41,10,45,2.0,2,3.0,6,1,2,1.0,0
28,13,45,1.0,1,6.0,3,1,2,1.0,0
30,10,40,1.0,3,8.0,4,5,1,1.0,0
31,9,40,1.0,3,3.0,6,1,1,21.0,0
37,11,38,1.0,3,9.0,2,1,1,1.0,0
31,10,50,1.0,1,5.0,3,1,2,19.0,1
46,14,45,2.0,1,5.0,3,1,2,1.0,1
35,9,60,4.0,1,9.0,3,5,2,1.0,1
27,9,53,1.0,1,2.0,3,1,2,1.0,0
41,2,35,1.0,1,2.0,3,1,2,21.0,0
19,10,20,1.0,3,3.0,2,1,1,1.0,0
20,10,45,1.0,3,4.0,4,1,2,1.0,0
59,9,40,4.0,5,4.0,6,1,1,6.0,0
40,13,37,1.0,3,3.0,4,1,2,1.0,0
56,10,60,2.0,1,4.0,3,1,2,1.0,0
33,14,44,1.0,1,6.0,3,1,2,1.0,1
30,10,60,3.0,3,5.0,4,1,1,1.0,0
46,9,50,1.0,1,8.0,3,1,2,1.0,0
61,9,35,3.0,1,5.0,3,1,2,1.0,1
50,9,40,3.0,1,5.0,3,1,2,1.0,1
25,9,30,1.0,3,3.0,2,1,2,1.0,0
40,10,39,1.0,2,9.0,6,1,1,1.0,0
51,9,54,1.0,1,2.0,3,1,2,1.0,0
43,9,40,6.0,1,13.0,3,1,2,1.0,0
34,10,54,1.0,1,10.0,3,1,2,21.0,0
46,9,45,1.0,1,5.0,3,1,2,1.0,1
28,14,50,6.0,1,6.0,1,1,1,1.0,1
20,9,28,1.0,3,7.0,2,1,2,1.0,0
44,11,40,1.0,1,2.0,3,1,2,1.0,0
51,9,40,1.0,5,11.0,6,1,2,1.0,0
33,13,60,1.0,1,4.0,3,1,2,1.0,1
54,12,40,1.0,1,1.0,3,1,2,1.0,1
50,13,40,1.0,1,6.0,1,1,1,1.0,1
33,9,40,1.0,2,9.0,4,5,1,1.0,0
65,13,20,1.0,1,9.0,3,1,2,1.0,1
88,15,40,2.0,1,6.0,3,1,2,1.0,0
40,9,40,1.0,2,11.0,4,1,2,1.0,0
51,9,43,1.0,2,9.0,4,1,1,1.0,0
50,7,40,1.0,2,3.0,4,5,1,1.0,0
25,14,99,1.0,1,10.0,4,1,2,1.0,1
20,11,30,1.0,3,3.0,4,1,2,1.0,0
47,9,40,1.0,1,3.0,3,1,2,1.0,0
22,11,30,1.0,3,9.0,2,1,1,1.0,0
50,9,48,6.0,1,6.0,3,1,2,1.0,1
47,9,40,1.0,3,9.0,6,1,1,1.0,0
24,7,45,5.0,3,3.0,4,2,2,1.0,0
40,13,45,1.0,2,5.0,4,1,1,1.0,1
36,13,40,1.0,1,6.0,3,1,2,1.0,0
32,9,40,1.0,1,9.0,3,1,2,1.0,0
44,9,40,1.0,1,2.0,3,1,2,1.0,0
59,10,40,4.0,3,5.0,2,5,1,1.0,0
65,9,30,1.0,1,2.0,3,1,2,1.0,0
24,13,65,6.0,3,9.0,4,1,1,1.0,0
27,13,35,5.0,3,6.0,2,1,2,1.0,0
51,11,40,1.0,2,3.0,4,1,2,1.0,0
48,10,40,1.0,1,2.0,3,1,2,1.0,1
39,9,60,1.0,1,11.0,3,1,2,1.0,0
28,13,40,1.0,1,1.0,3,1,2,1.0,0
19,10,25,1.0,3,3.0,2,1,1,1.0,0
49,13,40,5.0,2,6.0,4,5,1,1.0,0
51,12,60,5.0,1,6.0,3,1,2,1.0,0
59,14,55,1.0,1,6.0,3,1,2,1.0,0
18,9,40,1.0,3,8.0,2,1,1,25.0,0
45,9,80,4.0,1,9.0,3,5,2,1.0,1
30,13,50,5.0,1,6.0,3,1,2,1.0,1
37,13,35,1.0,2,2.0,4,1,2,1.0,0
44,13,40,1.0,3,3.0,4,1,2,1.0,1
33,10,40,1.0,1,2.0,3,5,2,1.0,0
61,14,40,3.0,1,4.0,3,1,2,1.0,1
61,9,40,5.0,1,13.0,3,1,2,1.0,0
38,13,42,1.0,1,4.0,3,1,2,1.0,1
36,9,45,1.0,1,8.0,3,1,2,1.0,0
44,10,60,3.0,1,4.0,3,1,2,1.0,1
37,10,62,1.0,4,9.0,2,1,2,1.0,0
31,10,20,1.0,2,2.0,6,1,1,1.0,0
54,16,45,1.0,1,6.0,3,1,2,1.0,1
20,10,16,1.0,3,3.0,2,1,2,1.0,0
48,10,40,2.0,1,2.0,3,3,2,1.0,1
31,13,45,1.0,2,5.0,4,1,2,1.0,0
38,15,40,1.0,1,6.0,3,1,2,1.0,1
45,9,40,2.0,1,2.0,3,1,2,1.0,1
48,9,40,1.0,1,2.0,3,1,2,1.0,0
53,10,40,1.0,1,2.0,3,1,2,1.0,0
55,9,40,1.0,5,9.0,2,1,1,1.0,0
29,9,40,1.0,3,9.0,4,1,1,1.0,0
36,13,60,1.0,1,6.0,3,1,2,1.0,1
42,10,60,2.0,1,10.0,3,1,2,1.0,0
50,9,40,1.0,2,9.0,6,1,1,3.0,0
75,15,35,2.0,1,6.0,3,1,2,1.0,0
46,13,40,1.0,1,6.0,3,1,2,1.0,1
52,9,40,4.0,2,9.0,6,1,1,1.0,0
27,13,40,1.0,3,9.0,4,1,1,1.0,0
43,9,45,1.0,1,2.0,3,1,2,1.0,0
31,7,42,1.0,4,3.0,4,5,1,1.0,0
23,10,30,1.0,3,4.0,4,1,1,1.0,0
34,9,24,1.0,3,4.0,4,1,1,1.0,0
41,9,40,2.0,1,4.0,5,1,1,13.0,0
31,9,30,1.0,3,3.0,2,1,1,1.0,0
42,10,40,1.0,3,9.0,2,1,1,1.0,0
35,14,45,1.0,3,6.0,4,1,2,1.0,1
55,9,25,1.0,4,9.0,4,1,1,1.0,0
36,9,40,6.0,5,5.0,4,1,1,1.0,0
65,9,59,2.0,1,5.0,3,1,2,1.0,1
38,10,12,5.0,3,3.0,4,1,2,1.0,0
62,10,20,1.0,5,3.0,4,1,1,1.0,0
54,15,60,3.0,1,6.0,3,1,2,1.0,1
49,9,40,1.0,2,9.0,4,1,2,1.0,0
34,9,40,1.0,1,9.0,1,1,1,1.0,0
32,9,40,1.0,3,7.0,2,1,1,1.0,0
51,14,50,3.0,1,5.0,3,1,2,1.0,1
48,10,60,2.0,1,5.0,3,1,2,1.0,0
52,9,43,4.0,2,9.0,4,1,1,1.0,0
28,10,40,2.0,3,11.0,4,1,2,1.0,0
29,9,40,1.0,1,2.0,3,2,2,1.0,0
38,13,50,1.0,3,9.0,4,1,1,1.0,0
57,9,50,1.0,1,4.0,3,1,2,1.0,1
43,13,40,4.0,1,6.0,3,1,2,1.0,1
37,10,40,6.0,4,9.0,4,1,2,1.0,0
30,9,40,1.0,1,2.0,3,1,2,1.0,0
53,9,48,1.0,1,11.0,3,1,2,1.0,1
73,9,37,1.0,5,3.0,4,1,1,1.0,0
22,10,35,3.0,3,2.0,2,1,2,1.0,0
31,9,45,1.0,3,4.0,4,1,1,1.0,0
38,13,40,1.0,1,6.0,3,1,2,1.0,1
50,10,35,2.0,1,2.0,3,1,2,1.0,0
37,10,37,1.0,1,9.0,3,1,2,1.0,0
44,13,40,5.0,2,13.0,4,1,2,1.0,0
47,13,45,1.0,3,5.0,6,5,1,1.0,0
27,10,40,1.0,1,3.0,3,1,2,1.0,0
28,12,80,1.0,3,3.0,4,1,1,1.0,0
25,9,40,1.0,3,1.0,4,5,1,1.0,0
20,10,40,1.0,3,3.0,6,1,1,1.0,0
51,13,40,5.0,1,9.0,3,1,2,1.0,1
46,13,40,1.0,1,4.0,3,1,2,1.0,1
67,13,7,1.0,1,13.0,3,1,2,1.0,1
47,9,35,1.0,1,11.0,3,1,2,1.0,0
42,9,40,1.0,1,4.0,3,1,2,1.0,0
52,9,50,1.0,3,4.0,4,1,2,1.0,0
42,12,40,4.0,2,6.0,6,2,1,16.0,1
21,10,10,1.0,3,10.0,2,5,2,1.0,0
50,9,40,1.0,1,9.0,1,1,1,1.0,1
46,10,40,1.0,1,11.0,3,1,2,1.0,0
47,13,50,2.0,1,4.0,3,1,2,1.0,1
57,6,40,1.0,1,3.0,3,1,2,1.0,0
37,13,45,1.0,3,5.0,4,1,2,1.0,0
50,9,40,1.0,1,2.0,3,1,2,1.0,0
63,2,30,2.0,5,3.0,6,1,1,37.0,0
39,9,65,1.0,1,11.0,3,1,2,1.0,0
46,14,35,1.0,1,6.0,3,5,2,1.0,0
36,9,40,1.0,1,7.0,3,1,2,1.0,0
26,3,50,1.0,1,2.0,3,1,2,1.0,0
21,10,57,1.0,3,3.0,4,1,2,1.0,0
41,12,40,1.0,1,1.0,3,1,2,1.0,0
44,10,40,5.0,3,3.0,2,5,2,1.0,0
22,9,40,1.0,1,2.0,3,1,2,1.0,0
29,10,60,4.0,3,14.0,4,5,2,1.0,0
29,9,40,1.0,3,3.0,6,5,1,9.0,0
58,10,40,3.0,1,11.0,1,1,1,1.0,1
36,15,50,2.0,1,6.0,3,1,2,1.0,0
30,11,48,1.0,1,5.0,3,1,2,1.0,0
37,13,43,1.0,1,8.0,3,1,2,1.0,1
29,11,40,1.0,3,8.0,4,1,2,1.0,0
26,3,40,1.0,3,9.0,2,1,1,21.0,0
43,9,45,1.0,1,4.0,3,1,2,1.0,0
49,9,40,1.0,1,2.0,1,1,1,1.0,1
45,13,40,4.0,1,5.0,3,1,2,1.0,0
28,13,40,1.0,3,6.0,4,1,1,1.0,0
51,9,40,1.0,2,9.0,6,1,1,1.0,0
32,10,50,1.0,1,7.0,3,1,2,5.0,1
24,9,40,1.0,3,8.0,2,1,1,1.0,0
35,16,40,1.0,1,6.0,3,1,2,1.0,1
41,13,40,6.0,1,6.0,3,1,2,1.0,1
48,13,45,1.0,1,2.0,3,1,2,1.0,1
61,9,35,5.0,5,9.0,6,1,1,1.0,0
20,10,30,1.0,3,9.0,2,1,2,1.0,0
27,9,50,1.0,3,4.0,4,1,2,1.0,1
55,10,24,1.0,1,11.0,3,1,2,1.0,1
39,9,40,1.0,1,9.0,3,1,2,1.0,1
52,9,40,1.0,5,3.0,6,2,1,8.0,1
24,9,20,1.0,3,4.0,2,5,1,1.0,0
29,7,40,1.0,3,3.0,6,5,1,1.0,0
25,9,40,1.0,3,8.0,5,1,2,1.0,0
20,10,40,1.0,3,8.0,4,1,1,1.0,0
23,9,35,1.0,3,8.0,4,5,2,1.0,0
57,15,60,1.0,1,6.0,3,1,2,1.0,0
51,11,40,1.0,1,6.0,3,1,2,1.0,1
33,10,16,1.0,3,6.0,4,1,1,1.0,0
39,13,40,1.0,3,6.0,4,1,2,1.0,0
40,9,40,1.0,1,5.0,3,1,2,1.0,1
71,13,16,1.0,2,1.0,2,1,1,1.0,0
38,10,40,6.0,1,5.0,3,1,2,1.0,0
28,15,40,6.0,3,6.0,6,1,2,1.0,0
57,14,40,1.0,6,6.0,4,1,1,1.0,0
47,10,40,1.0,2,9.0,4,1,2,1.0,0
59,9,40,6.0,3,9.0,2,1,2,1.0,0
26,9,40,1.0,3,4.0,4,4,2,1.0,0
35,13,40,1.0,3,9.0,2,1,1,1.0,0
61,13,50,3.0,1,5.0,3,1,2,6.0,1
34,10,50,1.0,3,6.0,4,1,2,1.0,1
32,13,50,3.0,1,2.0,3,1,2,1.0,1
42,9,40,1.0,4,4.0,2,1,1,1.0,0
39,10,40,1.0,1,2.0,3,1,2,1.0,0
58,3,40,1.0,2,8.0,4,5,2,1.0,0
61,9,60,2.0,1,10.0,3,1,2,1.0,1
40,6,55,1.0,3,2.0,5,5,2,1.0,0
31,13,37,1.0,3,1.0,4,1,2,1.0,0
36,9,50,1.0,3,4.0,4,1,2,1.0,0
23,10,40,1.0,3,8.0,2,1,2,1.0,0
33,9,41,1.0,3,2.0,4,1,2,1.0,0
52,9,40,1.0,1,2.0,3,1,2,1.0,1
22,9,24,1.0,3,3.0,4,1,1,1.0,0
51,10,40,1.0,2,4.0,6,1,1,17.0,0
31,11,40,4.0,3,5.0,4,1,1,1.0,0
49,9,40,3.0,2,5.0,6,1,1,1.0,0
49,9,40,1.0,1,8.0,1,5,1,1.0,0
53,10,40,4.0,5,9.0,4,5,1,1.0,0
52,9,40,1.0,1,5.0,3,2,2,9.0,1
20,6,40,1.0,3,7.0,2,1,2,1.0,0
26,12,40,1.0,3,3.0,2,5,2,1.0,0
43,14,30,1.0,3,3.0,4,1,1,18.0,0
46,13,52,3.0,1,4.0,3,1,2,1.0,0
43,11,35,5.0,3,9.0,4,1,1,1.0,0
41,9,40,1.0,2,4.0,6,5,1,1.0,0
44,9,55,2.0,1,11.0,3,1,2,1.0,0
54,9,40,1.0,1,10.0,3,1,2,1.0,0
65,14,40,1.0,1,4.0,3,1,2,1.0,1
32,13,40,1.0,2,5.0,6,1,1,5.0,0
25,10,40,1.0,4,9.0,2,1,2,1.0,0
23,13,50,1.0,3,4.0,4,1,2,1.0,0
25,13,45,5.0,3,6.0,4,1,2,1.0,0
19,10,50,1.0,3,7.0,2,1,2,1.0,0
37,9,60,2.0,1,5.0,3,1,2,1.0,0
45,10,45,1.0,3,8.0,2,1,2,1.0,0
37,9,44,1.0,3,4.0,4,5,2,1.0,0
40,10,70,2.0,2,5.0,5,1,2,14.0,1
17,7,5,1.0,3,3.0,2,1,2,1.0,0
27,13,40,1.0,3,1.0,4,1,1,1.0,0
59,9,30,1.0,2,4.0,6,1,1,1.0,0
19,9,40,4.0,3,9.0,6,5,1,1.0,0
43,6,40,1.0,3,8.0,4,5,2,1.0,0
42,6,40,1.0,3,11.0,6,1,2,1.0,1
54,9,40,1.0,1,11.0,3,5,2,1.0,0
54,14,50,2.0,1,4.0,3,1,2,1.0,0
51,6,45,1.0,1,7.0,3,1,2,1.0,0
50,9,60,1.0,1,11.0,3,1,2,1.0,1
40,9,40,1.0,3,9.0,4,1,1,1.0,0
55,12,25,1.0,1,1.0,3,1,2,1.0,0
50,9,40,1.0,2,9.0,4,1,1,1.0,0
31,9,50,1.0,1,2.0,3,1,2,1.0,0
24,9,45,1.0,1,3.0,3,1,2,1.0,1
30,7,40,1.0,2,4.0,2,1,2,1.0,0
39,12,50,5.0,1,2.0,1,1,1,1.0,1
37,9,50,1.0,2,11.0,4,1,2,1.0,0
33,9,40,1.0,1,11.0,3,1,2,1.0,0
48,9,40,1.0,5,3.0,6,1,1,1.0,0
43,9,78,3.0,1,3.0,3,2,2,35.0,0
39,13,40,1.0,1,6.0,3,1,2,1.0,1
53,10,45,1.0,1,5.0,3,1,2,1.0,1
52,6,60,2.0,1,5.0,3,1,2,1.0,0
28,10,20,6.0,1,9.0,3,2,2,1.0,0
32,9,52,1.0,3,3.0,4,1,2,1.0,0
31,13,90,1.0,1,4.0,3,5,2,1.0,1
31,13,40,1.0,1,6.0,1,1,1,1.0,1
47,10,40,1.0,3,9.0,4,1,1,1.0,0
40,11,40,1.0,1,7.0,3,5,2,1.0,0
40,12,45,1.0,3,9.0,2,1,1,1.0,0
41,7,40,1.0,2,3.0,4,1,2,1.0,0
53,9,40,4.0,1,9.0,3,5,2,1.0,0
46,7,43,1.0,2,8.0,6,3,2,6.0,0
45,13,35,3.0,1,10.0,3,1,2,1.0,1
39,5,34,1.0,1,3.0,1,5,1,1.0,0
19,9,40,1.0,3,8.0,4,1,2,1.0,0
57,9,40,1.0,1,11.0,3,1,2,1.0,1
49,11,40,1.0,1,8.0,1,1,1,39.0,0
59,9,40,1.0,2,5.0,4,1,1,1.0,0
32,11,50,1.0,2,4.0,4,1,2,1.0,1
35,10,40,6.0,3,13.0,4,5,2,1.0,0
58,6,40,3.0,1,11.0,1,1,1,1.0,0
28,13,43,1.0,3,3.0,4,1,2,21.0,0
36,12,40,4.0,1,9.0,1,1,1,1.0,1
41,14,35,2.0,2,6.0,6,1,1,1.0,0
47,9,40,1.0,1,4.0,3,1,2,1.0,1
50,9,60,3.0,1,2.0,3,1,2,1.0,0
36,9,50,1.0,1,5.0,3,1,2,1.0,1
38,11,40,1.0,2,2.0,4,1,2,1.0,0
56,9,60,2.0,1,3.0,3,1,2,1.0,1
50,11,45,1.0,1,11.0,3,1,2,1.0,0
45,10,40,2.0,1,4.0,3,1,2,1.0,0
44,9,66,2.0,1,5.0,3,1,2,1.0,0
51,10,45,1.0,1,5.0,3,1,2,1.0,1
44,10,50,3.0,1,5.0,3,1,2,1.0,1
25,9,50,1.0,2,2.0,4,1,2,1.0,0
60,7,40,1.0,5,11.0,6,5,2,1.0,0
49,14,50,3.0,1,5.0,3,1,2,1.0,1
46,9,60,1.0,1,2.0,3,5,2,1.0,1
56,9,38,1.0,5,9.0,6,5,1,1.0,0
25,9,45,1.0,2,2.0,4,1,2,1.0,0
22,10,40,1.0,3,11.0,4,1,2,1.0,0
41,15,60,3.0,1,6.0,3,1,2,1.0,1
48,9,40,3.0,1,5.0,3,1,2,1.0,1
46,6,40,1.0,3,8.0,4,5,2,1.0,0
30,10,40,1.0,3,2.0,4,1,2,1.0,1
39,9,40,1.0,1,11.0,3,1,2,1.0,1
40,6,40,1.0,2,2.0,4,3,2,1.0,0
70,9,40,4.0,1,9.0,3,5,2,1.0,0
35,10,45,1.0,1,2.0,3,1,2,1.0,0
49,14,75,1.0,2,5.0,4,1,1,1.0,0
24,11,60,1.0,3,13.0,4,1,2,1.0,0
40,12,36,1.0,1,6.0,3,1,2,1.0,1
61,15,5,1.0,1,11.0,3,1,2,1.0,1
25,13,40,1.0,3,6.0,2,2,2,1.0,0
28,13,40,5.0,3,6.0,4,1,1,1.0,0
69,14,11,6.0,1,6.0,3,1,2,1.0,0
22,10,36,1.0,3,7.0,2,1,1,1.0,0
47,9,38,1.0,1,9.0,3,1,2,1.0,0
38,9,48,1.0,2,3.0,6,1,1,1.0,0
26,11,40,1.0,3,9.0,2,1,1,1.0,0
17,7,24,1.0,3,9.0,2,2,1,1.0,0
33,10,35,2.0,3,3.0,4,1,2,1.0,0
43,9,40,2.0,6,2.0,4,1,2,1.0,0
58,11,40,1.0,1,2.0,3,1,2,1.0,1
53,9,40,3.0,1,4.0,3,1,2,1.0,1
26,9,25,1.0,3,2.0,4,1,2,1.0,0
43,13,40,5.0,1,6.0,3,5,2,1.0,1
31,6,40,1.0,1,10.0,3,1,2,21.0,0
30,9,42,1.0,3,9.0,6,1,2,1.0,0
25,9,25,1.0,3,3.0,2,1,1,1.0,0
57,9,40,4.0,2,9.0,6,1,1,1.0,0
37,14,60,1.0,2,5.0,6,1,2,1.0,1
32,10,48,1.0,1,4.0,3,1,2,1.0,0
26,9,41,1.0,2,5.0,4,1,1,1.0,0
45,9,40,1.0,1,9.0,3,1,2,1.0,1
53,9,35,6.0,1,9.0,3,1,2,1.0,1
27,9,40,1.0,3,7.0,5,3,2,1.0,0
28,7,50,3.0,1,2.0,3,1,2,1.0,1
32,7,43,1.0,2,4.0,4,1,2,1.0,1
35,13,65,1.0,2,4.0,4,1,1,1.0,0
36,10,55,2.0,1,5.0,3,1,2,1.0,1
19,10,40,1.0,3,9.0,4,1,2,1.0,0
37,13,80,3.0,1,5.0,3,1,2,1.0,1
49,10,45,1.0,2,8.0,4,1,2,1.0,0
20,10,45,1.0,3,3.0,4,1,2,1.0,0
64,13,55,3.0,1,5.0,3,1,2,1.0,1
32,12,42,1.0,1,2.0,3,1,2,1.0,0
58,9,40,6.0,1,5.0,3,1,2,1.0,0
42,9,50,1.0,1,4.0,3,1,2,1.0,0
20,10,14,1.0,3,9.0,4,5,1,1.0,0
42,10,40,6.0,1,9.0,3,5,2,1.0,0
25,10,40,1.0,6,6.0,6,5,2,1.0,0
30,11,65,2.0,1,6.0,3,1,2,1.0,1
37,13,35,3.0,1,6.0,3,1,2,1.0,1
66,11,50,2.0,1,6.0,3,1,2,1.0,0
59,13,40,3.0,1,5.0,3,1,2,3.0,1
44,13,40,1.0,2,3.0,4,2,2,12.0,0
46,9,58,1.0,1,9.0,3,1,2,1.0,1
59,13,30,1.0,1,9.0,1,1,1,1.0,0
25,13,40,1.0,3,5.0,2,1,2,1.0,0
17,5,9,5.0,3,3.0,2,5,2,1.0,0
47,13,40,5.0,1,13.0,3,1,2,1.0,0
47,5,40,6.0,2,3.0,4,1,1,1.0,0
30,10,40,1.0,2,5.0,6,1,1,1.0,0
20,10,40,1.0,3,10.0,2,1,1,1.0,0
26,13,55,5.0,3,6.0,4,1,2,1.0,0
20,10,15,1.0,3,7.0,4,5,2,1.0,0
33,9,40,1.0,2,3.0,6,1,2,1.0,0
48,9,40,1.0,1,8.0,3,1,2,1.0,0
52,13,50,1.0,1,5.0,3,1,2,1.0,1
37,9,12,1.0,2,5.0,6,1,1,1.0,0
47,9,40,1.0,1,2.0,3,5,2,1.0,0
40,6,40,1.0,1,8.0,3,1,2,1.0,1
48,14,40,1.0,2,5.0,6,1,1,1.0,1
49,6,42,1.0,1,11.0,3,5,2,1.0,1
50,10,40,1.0,2,3.0,4,1,1,1.0,0
30,12,40,1.0,3,6.0,4,1,1,1.0,0
34,10,40,1.0,1,5.0,3,1,2,1.0,0
43,9,40,1.0,1,8.0,3,1,2,1.0,0
22,6,40,1.0,1,8.0,1,1,1,1.0,0
35,9,40,1.0,4,3.0,4,5,2,1.0,0
26,9,30,6.0,2,9.0,2,1,1,1.0,0
62,15,70,1.0,1,6.0,3,1,2,1.0,0
39,9,40,5.0,4,13.0,4,1,2,1.0,0
59,10,40,5.0,1,2.0,3,1,2,1.0,0
27,13,40,1.0,1,2.0,3,1,2,1.0,0
17,6,30,1.0,3,4.0,2,1,2,1.0,0
38,13,40,1.0,1,9.0,3,1,2,1.0,0
41,10,50,1.0,1,2.0,3,1,2,1.0,1
27,6,40,1.0,3,8.0,6,1,1,1.0,0
23,9,40,1.0,3,9.0,2,1,1,1.0,0
17,6,24,1.0,3,7.0,2,1,2,1.0,0
56,4,40,1.0,2,8.0,4,1,1,1.0,0
24,10,40,1.0,3,9.0,4,1,1,1.0,0
44,8,40,1.0,2,11.0,6,5,2,1.0,0
23,13,30,1.0,3,9.0,4,1,2,1.0,0
25,9,65,1.0,3,11.0,4,1,2,1.0,0
21,10,8,1.0,3,3.0,5,5,1,1.0,0
18,8,6,1.0,3,7.0,2,1,2,1.0,0
45,10,40,1.0,1,2.0,3,1,2,1.0,0
51,4,40,1.0,1,13.0,3,1,2,1.0,0
42,9,40,4.0,4,3.0,5,5,1,1.0,0
47,10,35,1.0,3,3.0,4,5,1,7.0,0
29,10,40,1.0,1,10.0,3,1,2,1.0,0
33,7,40,1.0,3,3.0,4,5,2,1.0,0
43,13,40,5.0,1,2.0,3,1,2,1.0,0
44,12,40,1.0,1,2.0,3,1,2,1.0,1
24,10,30,1.0,3,3.0,2,1,2,1.0,0
19,10,40,1.0,3,7.0,2,1,2,1.0,0
52,11,40,1.0,1,9.0,3,1,2,1.0,0
38,9,52,2.0,3,10.0,4,1,2,1.0,0
24,10,50,6.0,3,1.0,4,1,2,1.0,0
32,13,50,5.0,3,6.0,4,1,2,1.0,0
26,9,50,1.0,1,4.0,3,1,2,1.0,1
29,13,50,1.0,1,4.0,3,1,2,1.0,0
39,9,40,1.0,2,9.0,4,1,2,1.0,1
48,9,50,2.0,1,10.0,3,1,2,1.0,0
40,10,45,1.0,1,2.0,3,1,2,1.0,1
51,10,45,1.0,2,5.0,6,1,2,34.0,0
28,9,40,2.0,2,2.0,2,1,2,1.0,0
22,9,20,1.0,3,5.0,2,1,1,1.0,0
23,13,40,1.0,3,9.0,4,1,1,1.0,0
65,10,16,1.0,1,13.0,3,1,2,1.0,0
26,13,40,5.0,1,6.0,3,1,2,1.0,0
38,13,10,2.0,1,3.0,3,1,2,1.0,0
33,9,60,1.0,3,6.0,4,1,2,1.0,1
33,9,60,5.0,1,9.0,1,1,1,1.0,0
37,13,40,1.0,3,4.0,4,5,1,1.0,0
19,7,60,1.0,3,8.0,2,1,2,1.0,0
24,13,50,1.0,3,4.0,4,1,2,1.0,0
30,7,45,1.0,1,2.0,3,1,2,1.0,0
57,9,50,6.0,2,5.0,4,1,1,1.0,0
22,10,20,6.0,3,6.0,2,1,1,1.0,0
57,9,40,1.0,1,8.0,3,5,2,1.0,1
46,9,40,6.0,1,1.0,3,1,2,1.0,0
67,9,35,1.0,1,9.0,3,1,2,1.0,0
47,9,40,1.0,4,2.0,2,1,2,1.0,0
39,6,40,1.0,1,2.0,3,1,2,1.0,0
50,10,40,1.0,2,3.0,6,2,2,16.0,0
58,8,52,2.0,2,4.0,4,1,1,1.0,0
36,12,30,1.0,1,6.0,1,1,1,1.0,1
45,14,36,1.0,1,6.0,3,1,2,3.0,1
54,9,40,1.0,1,8.0,3,1,2,1.0,1
26,13,30,1.0,3,9.0,2,1,2,1.0,0
60,9,40,1.0,1,6.0,3,1,2,1.0,1
46,15,60,1.0,1,6.0,3,1,2,1.0,1
26,10,35,1.0,1,5.0,1,1,1,1.0,0
32,7,40,1.0,3,2.0,5,1,2,1.0,0
38,9,40,5.0,1,11.0,3,1,2,1.0,0
48,10,70,2.0,1,4.0,3,1,2,1.0,1
44,9,45,2.0,1,5.0,3,1,2,1.0,1
37,9,40,1.0,3,3.0,2,2,1,16.0,0
44,10,40,1.0,1,5.0,3,1,2,1.0,0
31,9,35,1.0,3,3.0,4,4,1,1.0,0
61,15,35,2.0,1,6.0,3,1,2,1.0,1
51,9,40,1.0,1,2.0,3,1,2,1.0,0
